SCHCD,AC_YEAR,TCH_MALE,TCH_FEMALE,TCH_NR,HEADTCH,HTCHNAME,GRADABOVE,TCHWITHPROF,DAYSINVLD,TCHINVLD
29320712403,2016-17,0,0,0,0, ,0,0,0,0
29210317043,2016-17,0,0,0,0, ,0,0,0,0
29200140105,2016-17,0,0,0,0, ,0,0,0,0
29191028703,2016-17,0,0,0,0, ,0,0,0,0
29140709307,2016-17,0,0,0,0, ,0,0,0,0
29230742311,2016-17,0,0,0,0, ,0,0,0,0
29240607660,2016-17,0,0,0,0, ,0,0,0,0
29070208763,2016-17,0,0,0,0, ,0,0,0,0
29120500502,2016-17,0,0,0,0, ,0,0,0,0
29010404520,2016-17,0,0,0,0, ,0,0,0,0
29260614202,2016-17,0,0,0,0, ,0,0,0,0
29050501856,2016-17,0,0,0,0, ,0,0,0,0
29301404253,2016-17,0,0,0,0, ,0,0,0,0
29300900637,2016-17,0,0,0,0, ,0,0,0,0
29090603322,2016-17,0,0,0,0, ,0,0,0,0
29300605795,2016-17,0,0,0,0, ,0,0,0,0
29240606714,2016-17,0,0,0,0, ,0,0,0,0
29030325002,2016-17,0,0,0,0, ,0,0,0,0
29130602701,2016-17,0,0,0,0, ,0,0,0,0
29181022604,2016-17,0,0,0,0, ,0,0,0,0
29130121506,2016-17,0,0,0,0, ,0,0,0,0
29040508523,2016-17,0,0,0,0, ,0,0,0,0
29240605012,2016-17,0,0,0,0, ,0,0,0,0
29200804216,2016-17,0,0,0,0, ,0,0,0,0
29200800335,2016-17,0,0,0,0, ,0,0,0,0
29020905811,2016-17,0,0,0,0, ,0,0,0,0
29100511405,2016-17,0,0,0,0, ,0,0,0,0
29120503608,2016-17,0,0,0,0, ,0,0,0,0
29010815923,2016-17,0,0,0,0, ,0,0,0,0
29111414322,2016-17,0,0,0,0, ,0,0,0,0
29160202209,2016-17,0,0,0,0, ,0,0,0,0
29090605912,2016-17,0,0,0,0, ,0,0,0,0
29111414324,2016-17,0,0,0,0, ,0,0,0,0
29050220809,2016-17,0,0,0,0, ,0,0,0,0
29031017410,2016-17,0,0,0,0, ,0,0,0,0
29220133713,2016-17,0,0,0,0, ,0,0,0,0
29020912602,2016-17,0,0,0,0, ,0,0,0,0
29230116002,2016-17,0,0,0,0, ,0,0,0,0
29050300407,2016-17,0,0,0,0, ,0,0,0,0
29021101903,2016-17,0,0,0,0, ,0,0,0,0
29040319301,2016-17,0,0,0,0, ,0,0,0,0
29031203906,2016-17,0,0,0,0, ,0,0,0,0
29220103607,2016-17,0,0,0,0, ,0,0,0,0
29030309743,2016-17,0,0,0,0, ,0,0,0,0
29070304205,2016-17,0,0,0,0, ,0,0,0,0
29090505845,2016-17,0,0,0,0, ,0,0,0,0
29090701913,2016-17,0,0,0,0, ,0,0,0,0
29090701429,2016-17,0,0,0,0, ,0,0,0,0
29020700624,2016-17,0,0,0,0, ,0,0,0,0
29191234901,2016-17,0,0,0,0, ,0,0,0,0
29280710065,2016-17,0,0,0,0, ,0,0,0,0
29210117806,2016-17,0,0,0,0, ,0,0,0,0
29280703601,2016-17,0,0,0,0, ,0,0,0,0
29150538908,2016-17,0,0,0,0, ,0,0,0,0
29050417747,2016-17,0,0,0,0, ,0,0,0,0
29090405819,2016-17,0,0,0,0, ,0,0,0,0
29230440502,2016-17,0,0,0,0, ,0,0,0,0
29280700205,2016-17,0,0,0,0, ,0,0,0,0
29041109437,2016-17,0,0,0,0, ,0,0,0,0
29050213330,2016-17,0,0,0,0, ,0,0,0,0
29020604411,2016-17,0,0,0,0, ,0,0,0,0
29130209708,2016-17,0,0,0,0, ,0,0,0,0
29060817116,2016-17,0,0,0,0, ,0,0,0,0
29070218609,2016-17,0,0,0,0, ,0,0,0,0
29190734508,2016-17,0,0,0,0, ,0,0,0,0
29140514713,2016-17,0,0,0,0, ,0,0,0,0
29320513806,2016-17,0,0,0,0, ,0,0,0,0
29031006202,2016-17,0,0,0,0, ,0,0,0,0
29090701231,2016-17,0,0,0,0, ,0,0,0,0
29090701234,2016-17,0,0,0,0, ,0,0,0,0
29120806817,2016-17,0,0,0,0, ,0,0,0,0
29330702711,2016-17,0,0,0,0, ,0,0,0,0
29031017503,2016-17,0,0,0,0, ,0,0,0,0
29230502603,2016-17,0,0,0,0, ,0,0,0,0
29031216210,2016-17,0,0,0,0, ,0,0,0,0
29020709724,2016-17,0,0,0,0, ,0,0,0,0
29070319703,2016-17,0,0,0,0, ,0,0,0,0
29031402010,2016-17,0,0,0,0, ,0,0,0,0
29330714217,2016-17,0,0,0,0, ,0,0,0,0
29050416723,2016-17,0,0,0,0, ,0,0,0,0
29140601706,2016-17,0,0,0,0, ,0,0,0,0
29111403314,2016-17,0,0,0,0, ,0,0,0,0
29301002076,2016-17,0,0,0,0, ,0,0,0,0
29031017411,2016-17,0,0,0,0, ,0,0,0,0
29050103702,2016-17,0,0,0,0, ,0,0,0,0
29090701237,2016-17,0,0,0,0, ,0,0,0,0
29291130518,2016-17,0,0,0,0, ,0,0,0,0
29020913505,2016-17,0,0,0,0, ,0,0,0,0
29031401126,2016-17,0,0,0,0, ,0,0,0,0
29090604916,2016-17,0,0,0,0, ,0,0,0,0
29260706716,2016-17,0,0,0,0, ,0,0,0,0
29301300224,2016-17,0,0,0,0, ,0,0,0,0
29301303307,2016-17,0,0,0,0, ,0,0,0,0
29200109414,2016-17,0,0,0,0, ,0,0,0,0
29020901009,2016-17,0,0,0,0, ,0,0,0,0
29040423309,2016-17,0,0,0,0, ,0,0,0,0
29050220714,2016-17,0,0,0,0, ,0,0,0,0
29031216905,2016-17,0,0,0,0, ,0,0,0,0
29200905704,2016-17,0,0,0,0, ,0,0,0,0
29060511003,2016-17,0,0,0,0, ,0,0,0,0
29120910805,2016-17,0,0,0,0, ,0,0,0,0
29180901717,2016-17,0,0,0,0, ,0,0,0,0
29040508216,2016-17,0,0,0,0, ,0,0,0,0
29031001304,2016-17,0,0,0,0, ,0,0,0,0
29180113503,2016-17,0,0,0,0, ,0,0,0,0
29200912308,2016-17,0,0,0,0, ,0,0,0,0
29050418121,2016-17,0,0,0,0, ,0,0,0,0
29060716918,2016-17,0,0,0,0, ,0,0,0,0
29280706515,2016-17,0,0,0,0, ,0,0,0,0
29020913202,2016-17,0,0,0,0, ,0,0,0,0
29120114250,2016-17,0,0,0,0, ,0,0,0,0
29240611307,2016-17,0,0,0,0, ,0,0,0,0
29090701230,2016-17,0,0,0,0, ,0,0,0,0
29020902615,2016-17,0,0,0,0, ,0,0,0,0
29031204236,2016-17,0,0,0,0, ,0,0,0,0
29150110610,2016-17,0,0,0,0, ,0,0,0,0
29050418217,2016-17,0,0,0,0, ,0,0,0,0
29280207412,2016-17,0,0,0,0, ,0,0,0,0
29060121007,2016-17,0,0,0,0, ,0,0,0,0
29331001403,2016-17,0,0,0,0, ,0,0,0,0
29310506012,2016-17,0,0,0,0, ,0,0,0,0
29130402735,2016-17,0,0,0,0, ,0,0,0,0
29060716722,2016-17,0,0,0,0, ,0,0,0,0
29301301516,2016-17,0,0,0,0, ,0,0,0,0
29031209911,2016-17,0,0,0,0, ,0,0,0,0
29070220206,2016-17,0,0,0,0, ,0,0,0,0
29270105109,2016-17,0,0,0,0, ,0,0,0,0
29060816705,2016-17,0,0,0,0, ,0,0,0,0
29130213925,2016-17,0,0,0,0, ,0,0,0,0
29120710604,2016-17,0,0,0,0, ,0,0,0,0
29190737710,2016-17,0,0,0,0, ,0,0,0,0
29040510210,2016-17,0,0,0,0, ,0,0,0,0
29020211708,2016-17,0,0,0,0, ,0,0,0,0
29010402309,2016-17,0,0,0,0, ,0,0,0,0
29060120903,2016-17,0,0,0,0, ,0,0,0,0
29031012015,2016-17,0,0,0,0, ,0,0,0,0
29310517606,2016-17,0,0,0,0, ,0,0,0,0
29240611009,2016-17,0,0,0,0, ,0,0,0,0
29200433726,2016-17,0,0,0,0, ,0,0,0,0
29031301603,2016-17,0,0,0,0, ,0,0,0,0
29130503205,2016-17,0,0,0,0, ,0,0,0,0
29330805108,2016-17,0,0,0,0, ,0,0,0,0
29270128303,2016-17,0,0,0,0, ,0,0,0,0
29310621702,2016-17,0,0,0,0, ,0,0,0,0
29290525919,2016-17,0,0,0,0, ,0,0,0,0
29140704708,2016-17,0,0,0,0, ,0,0,0,0
29260901314,2016-17,0,0,0,0, ,0,0,0,0
29200144001,2016-17,0,0,0,0, ,0,0,0,0
29240605505,2016-17,0,0,0,0, ,0,0,0,0
29191224305,2016-17,0,0,0,0, ,0,0,0,0
29280720102,2016-17,0,0,0,0, ,0,0,0,0
29031216209,2016-17,0,0,0,0, ,0,0,0,0
29040504407,2016-17,0,0,0,0, ,0,0,0,0
29021100205,2016-17,0,0,0,0, ,0,0,0,0
29120505307,2016-17,0,0,0,0, ,0,0,0,0
29080502415,2016-17,0,0,0,0, ,0,0,0,0
29030503108,2016-17,0,0,0,0, ,0,0,0,0
29011104007,2016-17,0,0,0,0, ,0,0,0,0
29280600590,2016-17,0,0,0,0, ,0,0,0,0
29070319502,2016-17,0,0,0,0, ,0,0,0,0
29090602611,2016-17,0,0,0,0, ,0,0,0,0
29320512804,2016-17,0,0,0,0, ,0,0,0,0
29031008802,2016-17,0,0,0,0, ,0,0,0,0
29280231908,2016-17,0,0,0,0, ,0,0,0,0
29031400223,2016-17,0,0,0,0, ,0,0,0,0
29040620606,2016-17,0,0,0,0, ,0,0,0,0
29120203702,2016-17,0,0,0,0, ,0,0,0,0
29070914510,2016-17,0,0,0,0, ,0,0,0,0
29090602612,2016-17,0,0,0,0, ,0,0,0,0
29120508207,2016-17,0,0,0,0, ,0,0,0,0
29060512345,2016-17,0,0,0,0, ,0,0,0,0
29200109415,2016-17,0,0,0,0, ,0,0,0,0
29030312110,2016-17,0,0,0,0, ,0,0,0,0
29030507808,2016-17,0,0,0,0, ,0,0,0,0
29041107743,2016-17,0,0,0,0, ,0,0,0,0
29230623703,2016-17,0,0,0,0, ,0,0,0,0
29080102814,2016-17,0,0,0,0, ,0,0,0,0
29111406111,2016-17,0,0,0,0, ,0,0,0,0
29030309746,2016-17,0,0,0,0, ,0,0,0,0
29200407504,2016-17,0,0,0,0, ,0,0,0,0
29140709209,2016-17,0,0,0,0, ,0,0,0,0
29050510305,2016-17,0,0,0,0, ,0,0,0,0
29301003941,2016-17,0,0,0,0, ,0,0,0,0
29330831803,2016-17,0,0,0,0, ,0,0,0,0
29090602822,2016-17,0,0,0,0, ,0,0,0,0
29150541318,2016-17,0,0,0,0, ,0,0,0,0
29230741734,2016-17,0,0,0,0, ,0,0,0,0
29280707034,2016-17,0,0,0,0, ,0,0,0,0
29120114122,2016-17,0,0,0,0, ,0,0,0,0
29200907606,2016-17,0,0,0,0, ,0,0,0,0
29020913507,2016-17,0,0,0,0, ,0,0,0,0
29050512011,2016-17,0,0,0,0, ,0,0,0,0
29090701240,2016-17,0,0,0,0, ,0,0,0,0
29200108202,2016-17,0,0,0,0, ,0,0,0,0
29180934111,2016-17,0,0,0,0, ,0,0,0,0
29020904504,2016-17,0,0,0,0, ,0,0,0,0
29300614812,2016-17,0,0,0,0, ,0,0,0,0
29090505816,2016-17,0,0,0,0, ,0,0,0,0
29060718507,2016-17,0,0,0,0, ,0,0,0,0
29040608105,2016-17,0,0,0,0, ,0,0,0,0
29070204103,2016-17,0,0,0,0, ,0,0,0,0
29020713302,2016-17,0,0,0,0, ,0,0,0,0
29090701238,2016-17,0,0,0,0, ,0,0,0,0
29240101007,2016-17,0,0,0,0, ,0,0,0,0
29230310002,2016-17,0,0,0,0, ,0,0,0,0
29180224705,2016-17,0,0,0,0, ,0,0,0,0
29031015208,2016-17,0,0,0,0, ,0,0,0,0
29240602311,2016-17,0,0,0,0, ,0,0,0,0
29280208658,2016-17,0,0,0,0, ,0,0,0,0
29280701002,2016-17,0,0,0,0, ,0,0,0,0
29280601240,2016-17,0,0,0,0, ,0,0,0,0
29080101510,2016-17,0,0,0,0, ,0,0,0,0
29180818406,2016-17,0,0,0,0, ,0,0,0,0
29060720502,2016-17,0,0,0,0, ,0,0,0,0
29220418706,2016-17,0,0,0,0, ,0,0,0,0
29030810707,2016-17,0,0,0,0, ,0,0,0,0
29280704002,2016-17,0,0,0,0, ,0,0,0,0
29210419702,2016-17,0,0,0,0, ,0,0,0,0
29280713907,2016-17,0,0,0,0, ,0,0,0,0
29140300611,2016-17,0,0,0,0, ,0,0,0,0
29230718102,2016-17,0,0,0,0, ,0,0,0,0
29191050103,2016-17,0,0,0,0, ,0,0,0,0
29160203506,2016-17,0,0,0,0, ,0,0,0,0
29030800617,2016-17,0,0,0,0, ,0,0,0,0
29090603626,2016-17,0,0,0,0, ,0,0,0,0
29090108907,2016-17,0,0,0,0, ,0,0,0,0
29300504016,2016-17,0,0,0,0, ,0,0,0,0
29210425512,2016-17,0,0,0,0, ,0,0,0,0
29090701719,2016-17,0,0,0,0, ,0,0,0,0
29280703407,2016-17,0,0,0,0, ,0,0,0,0
29200417928,2016-17,0,0,0,0, ,0,0,0,0
29031207936,2016-17,0,0,0,0, ,0,0,0,0
29031207934,2016-17,0,0,0,0, ,0,0,0,0
29040619605,2016-17,0,0,0,0, ,0,0,0,0
29110101217,2016-17,0,0,0,0, ,0,0,0,0
29080502416,2016-17,0,0,0,0, ,0,0,0,0
29031013602,2016-17,0,0,0,0, ,0,0,0,0
29031012230,2016-17,0,0,0,0, ,0,0,0,0
29280200441,2016-17,0,0,0,0, ,0,0,0,0
29031215803,2016-17,0,0,0,0, ,0,0,0,0
29120900818,2016-17,0,0,0,0, ,0,0,0,0
29011204108,2016-17,0,0,0,0, ,0,0,0,0
29280720503,2016-17,0,0,0,0, ,0,0,0,0
29070206102,2016-17,0,0,0,0, ,0,0,0,0
29210317042,2016-17,0,0,0,0, ,0,0,0,0
29260705722,2016-17,0,0,0,0, ,0,0,0,0
29020102202,2016-17,0,0,0,0, ,0,0,0,0
29090701236,2016-17,0,0,0,0, ,0,0,0,0
29050121003,2016-17,0,0,0,0, ,0,0,0,0
29280702210,2016-17,0,0,0,0, ,0,0,0,0
29020900633,2016-17,0,0,0,0, ,0,0,0,0
29031400222,2016-17,0,0,0,0, ,0,0,0,0
29150427702,2016-17,0,0,0,0, ,0,0,0,0
29010207918,2016-17,0,0,0,0, ,0,0,0,0
29160105217,2016-17,0,0,0,0, ,0,0,0,0
29100810602,2016-17,0,0,0,0, ,0,0,0,0
29070307302,2016-17,0,0,0,0, ,0,0,0,0
29020714211,2016-17,0,0,0,0, ,0,0,0,0
29301001328,2016-17,0,0,0,0, ,0,0,0,0
29070908130,2016-17,0,0,0,0, ,0,0,0,0
29011208024,2016-17,0,0,0,0, ,0,0,0,0
29090204306,2016-17,0,0,0,0, ,0,0,0,0
29031403525,2016-17,0,0,0,0, ,0,0,0,0
29040919006,2016-17,0,0,0,0, ,0,0,0,0
29160104308,2016-17,0,0,0,0, ,0,0,0,0
29200417502,2016-17,0,0,0,0, ,0,0,0,0
29080103406,2016-17,0,0,0,0, ,0,0,0,0
29110612102,2016-17,0,0,0,0, ,0,0,0,0
29230534612,2016-17,0,0,0,0, ,0,0,0,0
29050102710,2016-17,0,0,0,0, ,0,0,0,0
29080201513,2016-17,0,0,0,0, ,0,0,0,0
29280716604,2016-17,0,0,0,0, ,0,0,0,0
29021107022,2016-17,0,0,0,0, ,0,0,0,0
29070304204,2016-17,0,0,0,0, ,0,0,0,0
29010213803,2016-17,0,0,0,0, ,0,0,0,0
29160308112,2016-17,0,0,0,0, ,0,0,0,0
29030504819,2016-17,0,0,0,0, ,0,0,0,0
29190923215,2016-17,0,0,0,0, ,0,0,0,0
29240100406,2016-17,0,0,0,0, ,0,0,0,0
29010300208,2016-17,0,0,0,0, ,0,0,0,0
29280229820,2016-17,0,0,0,0, ,0,0,0,0
29030501114,2016-17,0,0,0,0, ,0,0,0,0
29220508309,2016-17,0,0,0,0, ,0,0,0,0
29280202877,2016-17,0,0,0,0, ,0,0,0,0
29080409302,2016-17,0,0,0,0, ,0,0,0,0
29050221605,2016-17,0,0,0,0, ,0,0,0,0
29220516602,2016-17,0,0,0,0, ,0,0,0,0
29060719416,2016-17,0,0,0,0, ,0,0,0,0
29110709629,2016-17,0,0,0,0, ,0,0,0,0
29020915804,2016-17,0,0,0,0, ,0,0,0,0
29070218112,2016-17,0,0,0,0, ,0,0,0,0
29090701228,2016-17,0,0,0,0, ,0,0,0,0
29020902616,2016-17,0,0,0,0, ,0,0,0,0
29230325903,2016-17,0,0,0,0, ,0,0,0,0
29310617702,2016-17,0,0,0,0, ,0,0,0,0
29220417611,2016-17,0,0,0,0, ,0,0,0,0
29080101136,2016-17,0,0,0,0, ,0,0,0,0
29330811734,2016-17,0,0,0,0, ,0,0,0,0
29020902025,2016-17,0,0,0,0, ,0,0,0,0
29290322301,2016-17,0,0,0,0, ,0,0,0,0
29031002309,2016-17,0,0,0,0, ,0,0,0,0
29060819203,2016-17,0,0,0,0, ,0,0,0,0
29280721606,2016-17,0,0,0,0, ,0,0,0,0
29240301109,2016-17,0,0,0,0, ,0,0,0,0
29110600809,2016-17,0,0,0,0, ,0,0,0,0
29260324803,2016-17,0,0,0,0, ,0,0,0,0
29050418409,2016-17,0,0,0,0, ,0,0,0,0
29130520706,2016-17,0,0,0,0, ,0,0,0,0
29250102403,2016-17,0,0,0,0, ,0,0,0,0
29090701431,2016-17,0,0,0,0, ,0,0,0,0
29031303803,2016-17,0,0,0,0, ,0,0,0,0
29040108122,2016-17,0,0,0,0, ,0,0,0,0
29050511102,2016-17,0,0,0,0, ,0,0,0,0
29030811642,2016-17,0,0,0,0, ,0,0,0,0
29190230007,2016-17,0,0,0,0, ,0,0,0,0
29230312492,2016-17,0,0,0,0, ,0,0,0,0
29030801026,2016-17,0,0,0,0, ,0,0,0,0
29080502414,2016-17,0,0,0,0, ,0,0,0,0
29170302106,2016-17,0,0,0,0, ,0,0,0,0
29301403958,2016-17,0,0,0,0, ,0,0,0,0
29301300223,2016-17,0,0,0,0, ,0,0,0,0
29280721605,2016-17,0,0,0,0, ,0,0,0,0
29280709617,2016-17,0,0,0,0, ,0,0,0,0
29090701914,2016-17,0,0,0,0, ,0,0,0,0
29010803010,2016-17,0,0,0,0, ,0,0,0,0
29041107346,2016-17,0,0,0,0, ,0,0,0,0
29280707231,2016-17,0,0,0,0, ,0,0,0,0
29301008414,2016-17,0,0,0,0, ,0,0,0,0
29120608809,2016-17,0,0,0,0, ,0,0,0,0
29120602707,2016-17,0,0,0,0, ,0,0,0,0
29240300107,2016-17,0,0,0,0, ,0,0,0,0
29060603411,2016-17,0,0,0,0, ,0,0,0,0
29031302817,2016-17,0,0,0,0, ,0,0,0,0
29120117804,2016-17,0,0,0,0, ,0,0,0,0
29060807151,2016-17,0,0,0,0, ,0,0,0,0
29120205202,2016-17,0,0,0,0, ,0,0,0,0
29220216903,2016-17,0,0,0,0, ,0,0,0,0
29030501209,2016-17,0,0,0,0, ,0,0,0,0
29070916105,2016-17,0,0,0,0, ,0,0,0,0
29050121107,2016-17,0,0,0,0, ,0,0,0,0
29280712306,2016-17,0,0,0,0, ,0,0,0,0
29020907010,2016-17,0,0,0,0, ,0,0,0,0
29120206612,2016-17,0,0,0,0, ,0,0,0,0
29050503420,2016-17,0,0,0,0, ,0,0,0,0
29310503908,2016-17,0,0,0,0, ,0,0,0,0
29111408015,2016-17,0,0,0,0, ,0,0,0,0
29041109516,2016-17,0,0,0,0, ,0,0,0,0
29300903309,2016-17,0,0,0,0, ,0,0,0,0
29031210320,2016-17,0,0,0,0, ,0,0,0,0
29120305702,2016-17,0,0,0,0, ,0,0,0,0
29140309913,2016-17,0,0,0,0, ,0,0,0,0
29060807152,2016-17,0,0,0,0, ,0,0,0,0
29080102210,2016-17,0,0,0,0, ,0,0,0,0
29090604021,2016-17,0,0,0,0, ,0,0,0,0
29020904705,2016-17,0,0,0,0, ,0,0,0,0
29280500125,2016-17,0,0,0,0, ,0,0,0,0
29020908311,2016-17,0,0,0,0, ,0,0,0,0
29010305955,2016-17,0,0,0,0, ,0,0,0,0
29040319302,2016-17,0,0,0,0, ,0,0,0,0
29070208761,2016-17,0,0,0,0, ,0,0,0,0
29090205432,2016-17,0,0,0,0, ,0,0,0,0
29200143606,2016-17,0,0,0,0, ,0,0,0,0
29031216509,2016-17,0,0,0,0, ,0,0,0,0
29230742312,2016-17,0,0,0,0, ,0,0,0,0
29031208911,2016-17,0,0,0,0, ,0,0,0,0
29160103512,2016-17,0,0,0,0, ,0,0,0,0
29040919113,2016-17,0,0,0,0, ,0,0,0,0
29020913506,2016-17,0,0,0,0, ,0,0,0,0
29080411615,2016-17,0,0,0,0, ,0,0,0,0
29300707711,2016-17,0,0,0,0, ,0,0,0,0
29070418403,2016-17,0,0,0,0, ,0,0,0,0
29280602647,2016-17,0,0,0,0, ,0,0,0,0
29040427206,2016-17,0,0,0,0, ,0,0,0,0
29220603411,2016-17,0,0,0,0, ,0,0,0,0
29120511216,2016-17,0,0,0,0, ,0,0,0,0
29020608022,2016-17,0,0,0,0, ,0,0,0,0
29090603831,2016-17,0,0,0,0, ,0,0,0,0
29060101224,2016-17,0,0,0,0, ,0,0,0,0
29011101002,2016-17,0,0,0,0, ,0,0,0,0
29090602714,2016-17,0,0,0,0, ,0,0,0,0
29240606715,2016-17,0,0,0,0, ,0,0,0,0
29090701229,2016-17,0,0,0,0, ,0,0,0,0
29040534413,2016-17,0,0,0,0, ,0,0,0,0
29090701818,2016-17,0,0,0,0, ,0,0,0,0
29290601503,2016-17,0,0,0,0, ,0,0,0,0
29021114108,2016-17,0,0,0,0, ,0,0,0,0
29030309745,2016-17,0,0,0,0, ,0,0,0,0
29290121514,2016-17,0,0,0,0, ,0,0,0,0
29040305506,2016-17,0,0,0,0, ,0,0,0,0
29190213801,2016-17,0,0,0,0, ,0,0,0,0
29300517411,2016-17,0,0,0,0, ,0,0,0,0
29020905813,2016-17,0,0,0,0, ,0,0,0,0
29240701605,2016-17,0,0,0,0, ,0,0,0,0
29010304105,2016-17,0,0,0,0, ,0,0,0,0
29280201252,2016-17,0,0,0,0, ,0,0,0,0
29060817117,2016-17,0,0,0,0, ,0,0,0,0
29070218114,2016-17,0,0,0,0, ,0,0,0,0
29020714212,2016-17,0,0,0,0, ,0,0,0,0
29330810007,2016-17,0,0,0,0, ,0,0,0,0
29060718118,2016-17,0,0,0,0, ,0,0,0,0
29050110815,2016-17,0,0,0,0, ,0,0,0,0
29190734505,2016-17,0,0,0,0, ,0,0,0,0
29120508303,2016-17,0,0,0,0, ,0,0,0,0
29030324406,2016-17,0,0,0,0, ,0,0,0,0
29130409815,2016-17,0,0,0,0, ,0,0,0,0
29320609204,2016-17,0,0,0,0, ,0,0,0,0
29330806005,2016-17,0,0,0,0, ,0,0,0,0
29090505940,2016-17,0,0,0,0, ,0,0,0,0
29271301612,2016-17,0,0,0,0, ,0,0,0,0
29031017628,2016-17,0,0,0,0, ,0,0,0,0
29110601423,2016-17,0,0,0,0, ,0,0,0,0
29040500805,2016-17,0,0,0,0, ,0,0,0,0
29280602232,2016-17,0,0,0,0, ,0,0,0,0
29040427303,2016-17,0,0,0,0, ,0,0,0,0
29030509908,2016-17,0,0,0,0, ,0,0,0,0
29120305604,2016-17,0,0,0,0, ,0,0,0,0
29260409303,2016-17,0,0,0,0, ,0,0,0,0
29090603010,2016-17,0,0,0,0, ,0,0,0,0
29280234202,2016-17,0,0,0,0, ,0,0,0,0
29030325003,2016-17,0,0,0,0, ,0,0,0,0
29200417930,2016-17,0,0,0,0, ,0,0,0,0
29120609003,2016-17,0,0,0,0, ,0,0,0,0
29090702120,2016-17,0,0,0,0, ,0,0,0,0
29010302107,2016-17,0,0,0,0, ,0,0,0,0
29031009306,2016-17,0,0,0,0, ,0,0,0,0
29031301803,2016-17,0,0,0,0, ,0,0,0,0
29140310317,2016-17,0,0,0,0, ,0,0,0,0
29181019017,2016-17,0,0,0,0, ,0,0,0,0
29070219206,2016-17,0,0,0,0, ,0,0,0,0
29120603107,2016-17,0,0,0,0, ,0,0,0,0
29200901762,2016-17,0,0,0,0, ,0,0,0,0
29040311321,2016-17,0,0,0,0, ,0,0,0,0
29090111427,2016-17,0,0,0,0, ,0,0,0,0
29060716535,2016-17,0,0,0,0, ,0,0,0,0
29030305024,2016-17,0,0,0,0, ,0,0,0,0
29060505006,2016-17,0,0,0,0, ,0,0,0,0
29120711702,2016-17,0,0,0,0, ,0,0,0,0
29290425203,2016-17,0,0,0,0, ,0,0,0,0
29120508506,2016-17,0,0,0,0, ,0,0,0,0
29070213116,2016-17,0,0,0,0, ,0,0,0,0
29020912312,2016-17,0,0,0,0, ,0,0,0,0
29041104234,2016-17,0,0,0,0, ,0,0,0,0
29191004307,2016-17,0,0,0,0, ,0,0,0,0
29060817010,2016-17,0,0,0,0, ,0,0,0,0
29200402007,2016-17,0,0,0,0, ,0,0,0,0
29270112509,2016-17,0,0,0,0, ,0,0,0,0
29170714708,2016-17,0,0,0,0, ,0,0,0,0
29020905926,2016-17,0,0,0,0, ,0,0,0,0
29200103622,2016-17,0,0,0,0, ,0,0,0,0
29030508903,2016-17,0,0,0,0, ,0,0,0,0
29080102815,2016-17,0,0,0,0, ,0,0,0,0
29040535538,2016-17,0,0,0,0, ,0,0,0,0
29090700814,2016-17,0,0,0,0, ,0,0,0,0
29220213709,2016-17,0,0,0,0, ,0,0,0,0
29090206009,2016-17,0,0,0,0, ,0,0,0,0
29010206732,2016-17,0,0,0,0, ,0,0,0,0
29040508215,2016-17,0,0,0,0, ,0,0,0,0
29320517101,2016-17,0,0,0,0, ,0,0,0,0
29050114038,2016-17,0,0,0,0, ,0,0,0,0
29090604020,2016-17,0,0,0,0, ,0,0,0,0
29020604804,2016-17,0,0,0,0, ,0,0,0,0
29130116103,2016-17,0,0,0,0, ,0,0,0,0
29150118416,2016-17,0,0,0,0, ,0,0,0,0
29050417745,2016-17,0,0,0,0, ,0,0,0,0
29260623601,2016-17,0,0,0,0, ,0,0,0,0
29310305603,2016-17,0,0,0,0, ,0,0,0,0
29050213331,2016-17,0,0,0,0, ,0,0,0,0
29010301710,2016-17,0,0,0,0, ,0,0,0,0
29230550101,2016-17,0,0,0,0, ,0,0,0,0
29030300434,2016-17,0,0,0,0, ,0,0,0,0
29060523313,2016-17,0,0,0,0, ,0,0,0,0
29020909005,2016-17,0,0,0,0, ,0,0,0,0
29280207413,2016-17,0,0,0,0, ,0,0,0,0
29280201817,2016-17,0,0,0,0, ,0,0,0,0
29040535205,2016-17,0,0,0,0, ,0,0,0,0
29050417212,2016-17,0,0,0,0, ,0,0,0,0
29070208429,2016-17,0,0,0,0, ,0,0,0,0
29140701408,2016-17,0,0,0,0, ,0,0,0,0
29020206805,2016-17,0,0,0,0, ,0,0,0,0
29200303666,2016-17,0,0,0,0, ,0,0,0,0
29191309905,2016-17,0,0,0,0, ,0,0,0,0
29200102249,2016-17,0,0,0,0, ,0,0,0,0
29040535448,2016-17,0,0,0,0, ,0,0,0,0
29180923904,2016-17,0,0,0,0, ,0,0,0,0
29301009406,2016-17,0,0,0,0, ,0,0,0,0
29200139803,2016-17,0,0,0,0, ,0,0,0,0
29120206703,2016-17,0,0,0,0, ,0,0,0,0
29041103432,2016-17,0,0,0,0, ,0,0,0,0
29280717905,2016-17,0,0,0,0, ,0,0,0,0
29110611108,2016-17,0,0,0,0, ,0,0,0,0
29021114107,2016-17,0,0,0,0, ,0,0,0,0
29200312043,2016-17,0,0,0,0, ,0,0,0,0
29060506846,2016-17,0,0,0,0, ,0,0,0,0
29021105119,2016-17,0,0,0,0, ,0,0,0,0
29070219101,2016-17,0,0,0,0, ,0,0,0,0
29031015206,2016-17,0,0,0,0, ,0,0,0,0
